"questionId","contentUnitId","secondaryDomainSignals","catalog","sceneId","sceneVersion","sceneContentHash","questionContentHash","openingGeometryHash","ageBand","domainId","domainName","conceptId","conceptName","domainConceptMappingMethod","learningObjective","objectiveSource","format","cognitiveDemand","reflectionType","contextZone","sourceSupport","reviewStatus","navigationExposure","changedCueGenuine","changedCueManuallyVerified","evidenceStrength","evidenceRationale"
"verdict_2v1_forced_shot_u11_v1:judge:U13","verdict_2v1_forced_shot_u11_v1:judge","[{""domainId"":""hockey-sense"",""matchedTokens"":[""read"",""timing""]},{""domainId"":""defensive-play"",""matchedTokens"":[""defend""]}]","animated-play","verdict_2v1_forced_shot_u11_v1","","c6ebd21a977bd19a","5eac1196438990c2","not-applicable:animated-play","U13","offensive-play","Offensive Play","odd-man-reads","Odd Man Reads","explicit-play-concept","odd-man-reads","authored play concept","animated-choice","apply","n/a","rush-transition","https://www.usahockey.com/smallareagames","inventory-only-not-cleared","reachable-in-live-app","false","false","medium","Authored animated decision node judge, reachable via ReadThePlay / PracticeLibrary / LearningWorlds; age availability from play.ageBands. Domain uses exact concept lookup only. Secondary text signals describe possible cross-domain content, not a curriculum binding."
"verdict_gap_control_backing_in_u11_v1:judge:U11","verdict_gap_control_backing_in_u11_v1:judge","[{""domainId"":""hockey-sense"",""matchedTokens"":[""read"",""timing"",""space""]},{""domainId"":""defensive-play"",""matchedTokens"":[""defend"",""gap""]}]","animated-play","verdict_gap_control_backing_in_u11_v1","","d6da10cd47e78c18","6d431db199a2a8e2","not-applicable:animated-play","U11","defensive-play","Defensive Play","gap-control","Gap Control","explicit-play-concept","gap-control","authored play concept","animated-choice","apply","n/a","unknown","https://cdn1.sportngin.com/attachments/document/0066/4690/Skill_Progression_Manual_19_FINAL.pdf","inventory-only-not-cleared","reachable-in-live-app","false","false","medium","Authored animated decision node judge, reachable via ReadThePlay / PracticeLibrary / LearningWorlds; age availability from play.ageBands. Domain uses exact concept lookup only. Secondary text signals describe possible cross-domain content, not a curriculum binding."
"verdict_gap_control_backing_in_u11_v1:judge:U13","verdict_gap_control_backing_in_u11_v1:judge","[{""domainId"":""hockey-sense"",""matchedTokens"":[""read"",""timing"",""space""]},{""domainId"":""defensive-play"",""matchedTokens"":[""defend"",""gap""]}]","animated-play","verdict_gap_control_backing_in_u11_v1","","d6da10cd47e78c18","6d431db199a2a8e2","not-applicable:animated-play","U13","defensive-play","Defensive Play","gap-control","Gap Control","explicit-play-concept","gap-control","authored play concept","animated-choice","apply","n/a","unknown","https://cdn1.sportngin.com/attachments/document/0066/4690/Skill_Progression_Manual_19_FINAL.pdf","inventory-only-not-cleared","reachable-in-live-app","false","false","medium","Authored animated decision node judge, reachable via ReadThePlay / PracticeLibrary / LearningWorlds; age availability from play.ageBands. Domain uses exact concept lookup only. Secondary text signals describe possible cross-domain content, not a curriculum binding."
"predict_2v1_defender_step_u13_v1:entry:U13","predict_2v1_defender_step_u13_v1:entry","[{""domainId"":""puck-skills"",""matchedTokens"":[""puck"",""pass"",""shoot""]},{""domainId"":""hockey-sense"",""matchedTokens"":[""read""]},{""domainId"":""offensive-play"",""matchedTokens"":[""pass"",""shoot""]},{""domainId"":""defensive-play"",""matchedTokens"":[""defend""]}]","animated-play","predict_2v1_defender_step_u13_v1","","81957844a9d2f381","575f7fce1e3b029e","not-applicable:animated-play","U13","offensive-play","Offensive Play","odd-man-reads","Odd Man Reads","explicit-play-concept","odd-man-reads","authored play concept","animated-choice","apply","n/a","rush-transition","https://www.usahockey.com/smallareagames","inventory-only-not-cleared","reachable-in-live-app","false","false","medium","Authored animated decision node entry, reachable via ReadThePlay / PracticeLibrary / LearningWorlds; age availability from play.ageBands. Domain uses exact concept lookup only. Secondary text signals describe possible cross-domain content, not a curriculum binding."
"spotmistake_2v1_flat_support_u11_v1:spot:U11","spotmistake_2v1_flat_support_u11_v1:spot","[{""domainId"":""skating-movement"",""matchedTokens"":[""skate""]},{""domainId"":""puck-skills"",""matchedTokens"":[""puck"",""passing"",""pass""]},{""domainId"":""hockey-sense"",""matchedTokens"":[""read"",""support""]},{""domainId"":""offensive-play"",""matchedTokens"":[""support"",""pass""]},{""domainId"":""defensive-play"",""matchedTokens"":[""defend""]}]","animated-play","spotmistake_2v1_flat_support_u11_v1","","e3385ba667bbd033","80d743c13c3904bb","not-applicable:animated-play","U11","offensive-play","Offensive Play","odd-man-reads","Odd Man Reads","explicit-play-concept","odd-man-reads","authored play concept","animated-choice","apply","n/a","rush-transition","https://www.usahockey.com/smallareagames","inventory-only-not-cleared","reachable-in-live-app","false","false","medium","Authored animated decision node spot, reachable via ReadThePlay / PracticeLibrary / LearningWorlds; age availability from play.ageBands. Domain uses exact concept lookup only. Secondary text signals describe possible cross-domain content, not a curriculum binding."
"spotmistake_2v1_flat_support_u11_v1:spot:U13","spotmistake_2v1_flat_support_u11_v1:spot","[{""domainId"":""skating-movement"",""matchedTokens"":[""skate""]},{""domainId"":""puck-skills"",""matchedTokens"":[""puck"",""passing"",""pass""]},{""domainId"":""hockey-sense"",""matchedTokens"":[""read"",""support""]},{""domainId"":""offensive-play"",""matchedTokens"":[""support"",""pass""]},{""domainId"":""defensive-play"",""matchedTokens"":[""defend""]}]","animated-play","spotmistake_2v1_flat_support_u11_v1","","e3385ba667bbd033","80d743c13c3904bb","not-applicable:animated-play","U13","offensive-play","Offensive Play","odd-man-reads","Odd Man Reads","explicit-play-concept","odd-man-reads","authored play concept","animated-choice","apply","n/a","rush-transition","https://www.usahockey.com/smallareagames","inventory-only-not-cleared","reachable-in-live-app","false","false","medium","Authored animated decision node spot, reachable via ReadThePlay / PracticeLibrary / LearningWorlds; age availability from play.ageBands. Domain uses exact concept lookup only. Secondary text signals describe possible cross-domain content, not a curriculum binding."
"supportangle_2v1_flat_support_u11_v1:read:U11","supportangle_2v1_flat_support_u11_v1:read","[{""domainId"":""skating-movement"",""matchedTokens"":[""skate""]},{""domainId"":""puck-skills"",""matchedTokens"":[""puck"",""passing"",""pass""]},{""domainId"":""hockey-sense"",""matchedTokens"":[""support""]},{""domainId"":""offensive-play"",""matchedTokens"":[""support"",""pass""]},{""domainId"":""defensive-play"",""matchedTokens"":[""defend"",""angle""]}]","animated-play","supportangle_2v1_flat_support_u11_v1","","c80217f531346df2","18f9b26755aaa6ef","not-applicable:animated-play","U11","unmapped","Unmapped","unmapped","Unmapped","unmapped","2-on-1-support-flat","authored play concept","animated-choice","apply","n/a","unknown","https://www.usahockey.com/smallareagames","inventory-only-not-cleared","reachable-in-live-app","false","false","low","Authored animated decision node read, reachable via ReadThePlay / PracticeLibrary / LearningWorlds; age availability from play.ageBands. Domain uses exact concept lookup only. Secondary text signals describe possible cross-domain content, not a curriculum binding."
"supportangle_2v1_flat_support_u11_v1:read:U13","supportangle_2v1_flat_support_u11_v1:read","[{""domainId"":""skating-movement"",""matchedTokens"":[""skate""]},{""domainId"":""puck-skills"",""matchedTokens"":[""puck"",""passing"",""pass""]},{""domainId"":""hockey-sense"",""matchedTokens"":[""support""]},{""domainId"":""offensive-play"",""matchedTokens"":[""support"",""pass""]},{""domainId"":""defensive-play"",""matchedTokens"":[""defend"",""angle""]}]","animated-play","supportangle_2v1_flat_support_u11_v1","","c80217f531346df2","18f9b26755aaa6ef","not-applicable:animated-play","U13","unmapped","Unmapped","unmapped","Unmapped","unmapped","2-on-1-support-flat","authored play concept","animated-choice","apply","n/a","unknown","https://www.usahockey.com/smallareagames","inventory-only-not-cleared","reachable-in-live-app","false","false","low","Authored animated decision node read, reachable via ReadThePlay / PracticeLibrary / LearningWorlds; age availability from play.ageBands. Domain uses exact concept lookup only. Secondary text signals describe possible cross-domain content, not a curriculum binding."
"play_dz_breakout_escape_pressure_u13_v1:retrieval:U11","play_dz_breakout_escape_pressure_u13_v1:retrieval","[{""domainId"":""puck-skills"",""matchedTokens"":[""puck""]},{""domainId"":""defensive-play"",""matchedTokens"":[""forecheck""]},{""domainId"":""transition-compete"",""matchedTokens"":[""breakout""]}]","animated-play","play_dz_breakout_escape_pressure_u13_v1","","2507528b7e3612a6","610d3eb2cb5198f7","not-applicable:animated-play","U11","unmapped","Unmapped","unmapped","Unmapped","unmapped","dz-breakout","authored play concept","animated-choice","apply","n/a","defensive-zone","https://www.usahockey.com/practiceplans","inventory-only-not-cleared","reachable-in-live-app","false","false","low","Authored animated decision node retrieval, reachable via ReadThePlay / PracticeLibrary / LearningWorlds; age availability from play.ageBands. Domain uses exact concept lookup only. Secondary text signals describe possible cross-domain content, not a curriculum binding."
"play_dz_breakout_escape_pressure_u13_v1:retrieval:U13","play_dz_breakout_escape_pressure_u13_v1:retrieval","[{""domainId"":""puck-skills"",""matchedTokens"":[""puck""]},{""domainId"":""defensive-play"",""matchedTokens"":[""forecheck""]},{""domainId"":""transition-compete"",""matchedTokens"":[""breakout""]}]","animated-play","play_dz_breakout_escape_pressure_u13_v1","","2507528b7e3612a6","610d3eb2cb5198f7","not-applicable:animated-play","U13","unmapped","Unmapped","unmapped","Unmapped","unmapped","dz-breakout","authored play concept","animated-choice","apply","n/a","defensive-zone","https://www.usahockey.com/practiceplans","inventory-only-not-cleared","reachable-in-live-app","false","false","low","Authored animated decision node retrieval, reachable via ReadThePlay / PracticeLibrary / LearningWorlds; age availability from play.ageBands. Domain uses exact concept lookup only. Secondary text signals describe possible cross-domain content, not a curriculum binding."
"play_dz_breakout_escape_pressure_u13_v1:retrieval:U15","play_dz_breakout_escape_pressure_u13_v1:retrieval","[{""domainId"":""puck-skills"",""matchedTokens"":[""puck""]},{""domainId"":""defensive-play"",""matchedTokens"":[""forecheck""]},{""domainId"":""transition-compete"",""matchedTokens"":[""breakout""]}]","animated-play","play_dz_breakout_escape_pressure_u13_v1","","2507528b7e3612a6","610d3eb2cb5198f7","not-applicable:animated-play","U15","unmapped","Unmapped","unmapped","Unmapped","unmapped","dz-breakout","authored play concept","animated-choice","apply","n/a","defensive-zone","https://www.usahockey.com/practiceplans","inventory-only-not-cleared","reachable-in-live-app","false","false","low","Authored animated decision node retrieval, reachable via ReadThePlay / PracticeLibrary / LearningWorlds; age availability from play.ageBands. Domain uses exact concept lookup only. Secondary text signals describe possible cross-domain content, not a curriculum binding."
"play_dz_breakout_escape_pressure_u13_v1:retrieval:U18","play_dz_breakout_escape_pressure_u13_v1:retrieval","[{""domainId"":""puck-skills"",""matchedTokens"":[""puck""]},{""domainId"":""defensive-play"",""matchedTokens"":[""forecheck""]},{""domainId"":""transition-compete"",""matchedTokens"":[""breakout""]}]","animated-play","play_dz_breakout_escape_pressure_u13_v1","","2507528b7e3612a6","610d3eb2cb5198f7","not-applicable:animated-play","U18","unmapped","Unmapped","unmapped","Unmapped","unmapped","dz-breakout","authored play concept","animated-choice","apply","n/a","defensive-zone","https://www.usahockey.com/practiceplans","inventory-only-not-cleared","reachable-in-live-app","false","false","low","Authored animated decision node retrieval, reachable via ReadThePlay / PracticeLibrary / LearningWorlds; age availability from play.ageBands. Domain uses exact concept lookup only. Secondary text signals describe possible cross-domain content, not a curriculum binding."
"play_dz_breakout_escape_pressure_u13_v1:confirmCommit:U11","play_dz_breakout_escape_pressure_u13_v1:confirmCommit","[{""domainId"":""hockey-sense"",""matchedTokens"":[""read""]},{""domainId"":""defensive-play"",""matchedTokens"":[""forecheck""]},{""domainId"":""transition-compete"",""matchedTokens"":[""breakout""]}]","animated-play","play_dz_breakout_escape_pressure_u13_v1","","2507528b7e3612a6","e6e2ada7b39e2217","not-applicable:animated-play","U11","unmapped","Unmapped","unmapped","Unmapped","unmapped","dz-breakout","authored play concept","animated-choice","apply","n/a","defensive-zone","https://www.usahockey.com/practiceplans","inventory-only-not-cleared","reachable-in-live-app","false","false","low","Authored animated decision node confirmCommit, reachable via ReadThePlay / PracticeLibrary / LearningWorlds; age availability from play.ageBands. Domain uses exact concept lookup only. Secondary text signals describe possible cross-domain content, not a curriculum binding."
"play_dz_breakout_escape_pressure_u13_v1:confirmCommit:U13","play_dz_breakout_escape_pressure_u13_v1:confirmCommit","[{""domainId"":""hockey-sense"",""matchedTokens"":[""read""]},{""domainId"":""defensive-play"",""matchedTokens"":[""forecheck""]},{""domainId"":""transition-compete"",""matchedTokens"":[""breakout""]}]","animated-play","play_dz_breakout_escape_pressure_u13_v1","","2507528b7e3612a6","e6e2ada7b39e2217","not-applicable:animated-play","U13","unmapped","Unmapped","unmapped","Unmapped","unmapped","dz-breakout","authored play concept","animated-choice","apply","n/a","defensive-zone","https://www.usahockey.com/practiceplans","inventory-only-not-cleared","reachable-in-live-app","false","false","low","Authored animated decision node confirmCommit, reachable via ReadThePlay / PracticeLibrary / LearningWorlds; age availability from play.ageBands. Domain uses exact concept lookup only. Secondary text signals describe possible cross-domain content, not a curriculum binding."
