"sceneId","questionId","age","topic","family","type","basis","prompt"
"exp26-u18-002","exp26-u18-002-q3","U18","Clock and attacking support","late-game-attack","sequence","coaching","Arrange a time-aware attacking read."
"exp26-u18-002","exp26-u18-002-q4","U18","Clock and attacking support","late-game-attack","position","coaching","Move YOU to compare a more central point angle."
"exp26-u18-002","exp26-u18-002-q5","U18","Clock and attacking support","late-game-attack","choice","coaching","Gold 1 lunges into the shot lane and F2 becomes visible. What should be considered?"
"exp26-u18-002","exp26-u18-002-q6","U18","Clock and attacking support","late-game-attack","explain","coaching","Why is “get a shot” incomplete feedback in this final-minute scene?"
"exp26-u18-002","exp26-u18-002-q7","U18","Clock and attacking support","late-game-attack","choice","coaching","What should YOU communicate while trailing late?"
"exp26-u18-002","exp26-u18-002-q8","U18","Clock and attacking support","late-game-attack","multi","coaching","Which two updates support a remaining chance?"
"exp26-u18-002","exp26-u18-002-q9","U18","Clock and attacking support","late-game-attack","position","coaching","Move YOU to compare a more central point angle toward F2."
"exp26-u18-002","exp26-u18-002-q10","U18","Clock and attacking support","late-game-attack","explain","coaching","Gold blocks F2 but leaves F3 wide. Explain your next read."
"exp26-u18-003","exp26-u18-003-q1","U18","Power-play entry","power-play-rush-entry","choice","scene","What does the stated team instruction permit?"
"exp26-u18-003","exp26-u18-003-q2","U18","Power-play entry","power-play-rush-entry","multi","coaching","Which two cues help judge that option?"
"exp26-u18-003","exp26-u18-003-q3","U18","Power-play entry","power-play-rush-entry","sequence","coaching","Arrange an entry read under this instruction."
"exp26-u18-003","exp26-u18-003-q4","U18","Power-play entry","power-play-rush-entry","position","coaching","Move YOU to compare a carrier angle connecting the wide entry to middle support."
"exp26-u18-003","exp26-u18-003-q5","U18","Power-play entry","power-play-rush-entry","choice","coaching","Gold 2 closes F2 and Gold 1 contains your lane. What could be useful?"
"exp26-u18-003","exp26-u18-003-q6","U18","Power-play entry","power-play-rush-entry","explain","coaching","How is “allowed to score from the rush” different from “must shoot immediately”?"
"exp26-u18-003","exp26-u18-003-q7","U18","Power-play entry","power-play-rush-entry","choice","coaching","What should YOU say before the permitted rush entry?"
"exp26-u18-003","exp26-u18-003-q8","U18","Power-play entry","power-play-rush-entry","multi","coaching","Which two checks belong before using the rush?"
"exp26-u18-003","exp26-u18-003-q9","U18","Power-play entry","power-play-rush-entry","position","coaching","Move YOU to compare the routes toward F2 and trailing F3."
"exp26-u18-003","exp26-u18-003-q10","U18","Power-play entry","power-play-rush-entry","explain","coaching","Gold closes both visible support lanes. What should YOU reconsider?"
"exp26-u18-004","exp26-u18-004-q1","U18","Special-teams rotation","penalty-kill-backdoor","choice","scene","Which attacker is across the low slot from the puck side?"
"exp26-u18-004","exp26-u18-004-q2","U18","Special-teams rotation","penalty-kill-backdoor","multi","coaching","Select two checks before exchanging the low responsibility."
"exp26-u18-004","exp26-u18-004-q3","U18","Special-teams rotation","penalty-kill-backdoor","sequence","coaching","Arrange a coverage handoff under this drill plan."
"exp26-u18-004","exp26-u18-004-q4","U18","Special-teams rotation","penalty-kill-backdoor","position","coaching","Move YOU to compare a net-side weak-side position."
"exp26-u18-004","exp26-u18-004-q5","U18","Special-teams rotation","penalty-kill-backdoor","choice","coaching","Gold 2 receives below the goal line and Gold 3 cuts inward. What needs updating?"
"exp26-u18-004","exp26-u18-004-q6","U18","Special-teams rotation","penalty-kill-backdoor","explain","coaching","Name the backdoor or low-slot area YOU are protecting and explain the passing threat."
"exp26-u18-004","exp26-u18-004-q7","U18","Special-teams rotation","penalty-kill-backdoor","choice","coaching","What should YOU call during the low exchange?"
"exp26-u18-004","exp26-u18-004-q8","U18","Special-teams rotation","penalty-kill-backdoor","multi","coaching","Which two changes require a coverage update?"
"exp26-u18-004","exp26-u18-004-q9","U18","Special-teams rotation","penalty-kill-backdoor","position","coaching","From the starting picture, compare another net-side position against Gold 3."
"exp26-u18-004","exp26-u18-004-q10","U18","Special-teams rotation","penalty-kill-backdoor","explain","coaching","Gold 3 cuts inward as Gold 2 receives below. Explain the handoff."
"exp26-u18-005","exp26-u18-005-q1","U18","Transition support","defender-activation","choice","scene","Which defender has the explicitly stated deeper-cover role?"
"exp26-u18-005","exp26-u18-005-q2","U18","Transition support","defender-activation","multi","coaching","Choose two checks for joining the attack."
"exp26-u18-005","exp26-u18-005-q3","U18","Transition support","defender-activation","sequence","coaching","Arrange an activation assessment."
"exp26-u18-005","exp26-u18-005-q4","U18","Transition support","defender-activation","position","coaching","Move YOU to compare a second-wave supporting lane."
"exp26-u18-005","exp26-u18-005-q5","U18","Transition support","defender-activation","choice","coaching","F1 bobbles the puck as Gold 3 accelerates. What deserves a fresh decision?"
"exp26-u18-005","exp26-u18-005-q6","U18","Transition support","defender-activation","explain","coaching","What distinguishes a useful second wave from leaving the play without cover?"
"exp26-u18-005","exp26-u18-005-q7","U18","Transition support","defender-activation","choice","coaching","What should YOU communicate before joining the second wave?"
"exp26-u18-005","exp26-u18-005-q8","U18","Transition support","defender-activation","multi","coaching","Which two changes require reassessing the activation?"
"exp26-u18-005","exp26-u18-005-q9","U18","Transition support","defender-activation","position","coaching","Move YOU to a second-wave lane behind F1, separate from F3."
"exp26-u18-005","exp26-u18-005-q10","U18","Transition support","defender-activation","explain","coaching","Gold 3 accelerates as F1 bobbles. What is your new priority?"
"exp26-u18-006","exp26-u18-006-q1","U18","Regroup decision","forecheck-manipulation-regroup","choice","scene","Which opponent is explicitly changing toward D2?"
"exp26-u18-006","exp26-u18-006-q2","U18","Regroup decision","forecheck-manipulation-regroup","multi","coaching","Which two observations belong in the next pass decision?"
"exp26-u18-006","exp26-u18-006-q3","U18","Regroup decision","forecheck-manipulation-regroup","sequence","coaching","Arrange a read of the changing forecheck."
"exp26-u18-006","exp26-u18-006-q4","U18","Regroup decision","forecheck-manipulation-regroup","position","coaching","Move YOU to compare a more central connection toward F1."
"exp26-u18-006","exp26-u18-006-q5","U18","Regroup decision","forecheck-manipulation-regroup","choice","coaching","Gold 3 drops directly into F1’s route as Gold 2 leaves. What changes?"
"exp26-u18-006","exp26-u18-006-q6","U18","Regroup decision","forecheck-manipulation-regroup","explain","coaching","Explain why moving one forechecker does not necessarily free a pass."
"exp26-u18-006","exp26-u18-006-q7","U18","Regroup decision","forecheck-manipulation-regroup","choice","coaching","What should YOU call as Gold 2 changes toward D2?"
"exp26-u18-006","exp26-u18-006-q8","U18","Regroup decision","forecheck-manipulation-regroup","multi","coaching","Which two cues decide the regroup connection?"
"exp26-u18-006","exp26-u18-006-q9","U18","Regroup decision","forecheck-manipulation-regroup","position","coaching","Move YOU to a central connection toward F1."
"exp26-u18-006","exp26-u18-006-q10","U18","Regroup decision","forecheck-manipulation-regroup","explain","coaching","Gold 3 fills F1’s route after Gold 2 leaves. What should change?"
"exp26-u18-007","exp26-u18-007-q1","U18","Point and low-zone roles","offensive-role-exchange","choice","scene","Which high area has the coach assigned YOU to cover?"
"exp26-u18-007","exp26-u18-007-q2","U18","Point and low-zone roles","offensive-role-exchange","multi","coaching","Which two checks make that cover useful?"
"exp26-u18-007","exp26-u18-007-q3","U18","Point and low-zone roles","offensive-role-exchange","sequence","coaching","Arrange the stated role replacement."
"exp26-u18-007","exp26-u18-007-q4","U18","Point and low-zone roles","offensive-role-exchange","position","coaching","Move YOU toward the vacated point to illustrate the assigned cover."
"exp26-u18-007","exp26-u18-007-q5","U18","Point and low-zone roles","offensive-role-exchange","choice","coaching","F1 loses the puck behind the net. What becomes relevant immediately?"
"exp26-u18-007","exp26-u18-007-q6","U18","Point and low-zone roles","offensive-role-exchange","explain","coaching","Explain the difference between your listed position as F3 and your temporary rink responsibility."
"exp26-u18-007","exp26-u18-007-q7","U18","Point and low-zone roles","offensive-role-exchange","choice","coaching","What should YOU communicate about the temporary point cover?"
"exp26-u18-007","exp26-u18-007-q8","U18","Point and low-zone roles","offensive-role-exchange","multi","coaching","Which two cues affect your point responsibility?"
"exp26-u18-007","exp26-u18-007-q9","U18","Point and low-zone roles","offensive-role-exchange","position","coaching","Move YOU toward the vacated point and compare the route toward F1."
"exp26-u18-007","exp26-u18-007-q10","U18","Point and low-zone roles","offensive-role-exchange","explain","coaching","F1 loses the puck behind the net. What do YOU communicate?"
"exp26-u18-008","exp26-u18-008-q1","U18","Faceoff and slot coverage","defensive-faceoff-contingency","choice","scene","Who controls the puck after the draw?"
"exp26-u18-008","exp26-u18-008-q2","U18","Faceoff and slot coverage","defensive-faceoff-contingency","multi","coaching","Which two cues matter for your inside-support task?"
"exp26-u18-008","exp26-u18-008-q3","U18","Faceoff and slot coverage","defensive-faceoff-contingency","sequence","coaching","Arrange a response to the lost draw."
"exp26-u18-008","exp26-u18-008-q4","U18","Faceoff and slot coverage","defensive-faceoff-contingency","position","coaching","Move YOU to compare an inside relation to Gold 2 in the high slot."
"exp26-u18-008","exp26-u18-008-q5","U18","Faceoff and slot coverage","defensive-faceoff-contingency","choice","coaching","Gold 2 moves down toward Gold 3 while Gold 4 enters the high slot. What should be updated?"
"exp26-u18-008","exp26-u18-008-q6","U18","Faceoff and slot coverage","defensive-faceoff-contingency","explain","coaching","Why should this scenario state a lost-draw assignment instead of calling one position universally correct?"
"exp26-u18-008","exp26-u18-008-q7","U18","Faceoff and slot coverage","defensive-faceoff-contingency","choice","coaching","What should YOU say after the lost draw?"
"exp26-u18-008","exp26-u18-008-q8","U18","Faceoff and slot coverage","defensive-faceoff-contingency","multi","coaching","Which two cues shape the inside recovery?"
"exp26-u18-008","exp26-u18-008-q9","U18","Faceoff and slot coverage","defensive-faceoff-contingency","position","coaching","Compare a deeper inside position against Gold 2."
"exp26-u18-008","exp26-u18-008-q10","U18","Faceoff and slot coverage","defensive-faceoff-contingency","explain","coaching","Gold 4 enters the high slot as Gold 2 drops. Explain the update."
"exp26-u18-009","exp26-u18-009-q1","U18","Receiving and scanning","receiving-under-fast-pressure","choice","scene","What is the puck doing according to the briefing?"
"exp26-u18-009","exp26-u18-009-q2","U18","Receiving and scanning","receiving-under-fast-pressure","multi","coaching","Which two cues should affect the first-touch option?"
"exp26-u18-009","exp26-u18-009-q3","U18","Receiving and scanning","receiving-under-fast-pressure","sequence","coaching","Arrange a prepared-reception routine."
